D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,1,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,2,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,3,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,4,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,5,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,6,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,7,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,8,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,9,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,10,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,11,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,12,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,13,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,14,creation_ts,2001-10-10 21:34 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,15,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,16,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,17,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,18,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,19,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,20,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,21,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,22,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,23,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,24,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,25,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,26,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,27,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,28,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,29,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,30,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,31,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,32,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,33,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,34,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,35,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,36,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,37,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,38,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,39,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,40,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,41,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,42,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,43,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,44,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,45,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,46,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,47,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,48,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,49,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,50,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,51,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,52,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,53,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,54,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,55,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,56,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,57,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,58,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,59,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,60,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Resources
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,61,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,62,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,63,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,64,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,65,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,66,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,67,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,68,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,69,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,70,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,71,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
D:/Project/Project/eclipse-bugs/bugs000001-000100.xml,bug_id,72,creation_ts,2001-10-10 21:35 -0400,product,Platform,component,Team
