D:/Project/Project/eclipse-bugs/bugs008101-008200.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs008201-008300.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs008301-008400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs008401-008500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs008501-008600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs008601-008700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs008701-008800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs008801-008900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs008901-009000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs009001-009100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs009101-009200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs009201-009300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs009301-009400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs009401-009500.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs009501-009600.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs009601-009700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs009701-009800.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs009801-009900.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs009901-010000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010001-010100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010101-010200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010201-010300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010301-010400.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs010401-010500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010501-010600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010601-010700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010701-010800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010801-010900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs010901-011000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011001-011100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011101-011200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011201-011300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011301-011400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011401-011500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011501-011600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011601-011700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011701-011800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011801-011900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs011901-012000.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs012001-012100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012101-012200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012201-012300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012301-012400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012401-012500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012501-012600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012601-012700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012701-012800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012801-012900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs012901-013000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013001-013100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013101-013200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013201-013300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013301-013400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013401-013500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013501-013600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013601-013700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013701-013800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs013801-013900.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs013901-014000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014001-014100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014101-014200.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs014201-014300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014301-014400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014401-014500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014501-014600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014601-014700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014701-014800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014801-014900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs014901-015000.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs015001-015100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015101-015200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015201-015300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015301-015400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015401-015500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015501-015600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015601-015700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015701-015800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs015801-015900.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs015901-016000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016001-016100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016101-016200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016201-016300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016301-016400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016401-016500.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs016501-016600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016601-016700.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs016701-016800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016801-016900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs016901-017000.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs017001-017100.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs017101-017200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017201-017300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017301-017400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017401-017500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017501-017600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017601-017700.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs017701-017800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017801-017900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs017901-018000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018001-018100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018101-018200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018201-018300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018301-018400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018401-018500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018501-018600.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs018601-018700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018701-018800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs018801-018900.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs018901-019000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019001-019100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019101-019200.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs019201-019300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019301-019400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019401-019500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019501-019600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019601-019700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019701-019800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019801-019900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs019901-020000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020001-020100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020101-020200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020201-020300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020301-020400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020401-020500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020501-020600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020601-020700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020701-020800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020801-020900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs020901-021000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021001-021100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021101-021200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021201-021300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021301-021400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021401-021500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021501-021600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021601-021700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021701-021800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021801-021900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs021901-022000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022001-022100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022101-022200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022201-022300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022301-022400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022401-022500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022501-022600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022601-022700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022701-022800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022801-022900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs022901-023000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023001-023100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023101-023200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023201-023300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023301-023400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023401-023500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023501-023600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023601-023700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023701-023800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023801-023900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs023901-024000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024001-024100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024101-024200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024201-024300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024301-024400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024401-024500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024501-024600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024601-024700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024701-024800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024801-024900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs024901-025000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025001-025100.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs025101-025200.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs025201-025300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025301-025400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025401-025500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025501-025600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025601-025700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025701-025800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs025801-025900.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs025901-026000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026001-026100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026101-026200.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs026201-026300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026301-026400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026401-026500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026501-026600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026601-026700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026701-026800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026801-026900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs026901-027000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027001-027100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027101-027200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027201-027300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027301-027400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027401-027500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027501-027600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027601-027700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027701-027800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027801-027900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs027901-028000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028001-028100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028101-028200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028201-028300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028301-028400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028401-028500.xml,bugzilla
D:/Project/Project/eclipse-bugs/bugs028501-028600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028601-028700.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028701-028800.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028801-028900.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs028901-029000.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029001-029100.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029101-029200.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029201-029300.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029301-029400.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029401-029500.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029501-029600.xml,Error: ParseError: not well-formed (invalid token)
D:/Project/Project/eclipse-bugs/bugs029601-029700.xml,Error: ParseError: not well-formed (invalid token)
